0,1,2
2021-07-01 08:45:14,1410519855342653442,"RT @johnpremacy: GIVEAWAY ATUY GALON / CASH. 

- Follow &amp; RT

end secepatnya. https://t.co/CJYY5hgPv6"
2021-07-01 08:43:55,1410519523929640961,"RT @HRJFEED: MC renjun turning to jaejae for help 😭

#RENJUN #런쥔 #仁俊 https://t.co/GmU7VkXl9J"
2021-07-01 08:41:57,1410519031124094978,RT @HRJFEED: MMTG GAYO MC! https://t.co/ZYR2AXgbVu
2021-07-01 08:41:37,1410518946017542144,"RT @renminrise: after chenle fall bcs of laughing 

haechan: ya! he make a screentime
jisung: you’re gonna do it like that?
renjun: ya!!

😂…"
2021-07-01 08:41:05,1410518809979490308,"RT @HRJVISUAL: 🦊: it's so good, it's starting from ""start""
*crickets*
🐯: that's right!!
🦊:the reaction was a bit late. https://t.co/iKZLsxd…"
2021-07-01 08:39:54,1410518511856734213,RT @NCTDreamINA: dreamstan... /dreamies punya kesempatan buat menang di smeua mushow yg mereka dtngin buat promosi siapin amunisi di semua…
2021-07-01 08:37:55,1410518012826853376,@NCTDreamINA Masih banyak sebenernya https://t.co/nR87YZ5FJH
2021-07-01 08:35:07,1410517311962771460,@NCTDreamINA https://t.co/yNGYsJoJuJ
2021-07-01 08:33:41,1410516947968532481,@NCTDreamINA https://t.co/B0NwlRE5ml
2021-07-01 08:32:18,1410516601326116864,@NCTDreamINA https://t.co/vidcmU0ydH
2021-07-01 08:31:35,1410516422720065538,"@NCTDreamINA Nder, aku kira kamu tadi minta izin😭 https://t.co/4t4US7ZU5Z"
2021-07-01 08:29:49,1410515978228703235,"RT @TeamMarkLee: ⁉️ WHAT IS THIS ??? 👀

🚨 STAY TUNED AT 9PM KST 🚨

#마크 #NCT마크 #MARK #マーク #NCT_MARK https://t.co/RoSkZsnh6p"
2021-07-01 08:28:15,1410515583116845057,RT @leearuza: 11. Salah tanggal https://t.co/vamVpU6xQu
2021-07-01 08:26:57,1410515252953829378,RT @jenoxious: RENJUN HAHSHAH HE SAID THAT DURING CHEWING GUM ERA THEY DIDNT REALLY THINK ABT THE MEANING OF THE LYRICS AND JUST HAD TO SIN…
2021-07-01 07:13:02,1410496653564399620,"@Jie_noona15 Kak kak kak, i love you to the moon and back kan udah biasa, kalau i love you to the sun, ya gosong ka… https://t.co/nIHbrtDnsg"
2021-07-01 02:47:02,1410429712359301126,RT @aroo__u23: #NCTFanart https://t.co/pcaj6R3URC
2021-07-01 00:29:47,1410395171917684737,"RT @renminrise: jaemin &amp; renjun filming behind 

renjun: that’s very high, right. it was our first filming in the morning. i was so sleepy…"
2021-07-01 00:13:31,1410391078000267269,RT @renminrise: NCT DREAM GONNA PERFORM DIGGITY WITH HELLO FUTURE!! https://t.co/5AzbhRHwF8
2021-06-30 23:12:22,1410375688259993609,RT @norenminmnkh: - https://t.co/1DpD5q5OKO
2021-06-30 23:12:12,1410375649252937732,RT @norenminmnkh: - https://t.co/imLApAeknw
2021-06-30 23:00:48,1410372779568885765,@jaemrentalk Plot twistnya kece😭😭😭
2021-06-30 15:18:26,1410256421128572933,"@jenreonly Itu 7 16 kalo ditambahkan jadi 23, rjnya mau yang tersirat😳"
2021-06-30 13:48:13,1410233714219438085,RT @_foxRJ323: 런쥔 여우파 모여 https://t.co/8zQ5vljpXD
2021-06-30 13:00:27,1410221695734980609,"RT @renminrise: op: do you rmember the picture you took with renjun in this repackage?
jaemin: i remember it, of course!
op: i really like…"
2021-06-30 12:39:22,1410216390913511434,@NCTDreamINA @4ljn23 ini nder
2021-06-30 12:35:57,1410215531236368391,@campdenoren23 1/0 = tak terdefinisikan.
2021-06-30 12:17:12,1410210809481859074,@renjunbase @norenmarkmin
2021-06-30 12:05:51,1410207956541480962,RT @HRJFEED: #renjun 🦊🤍 https://t.co/hnrAmmpUzT
2021-06-30 12:05:45,1410207928460578816,"RT @smjsmjnct: 🐻👂🦊
 #Haechan #Renjun
 #RyonkoDREAMFA https://t.co/HLBV8nugIC"
2021-06-30 12:05:09,1410207778673553415,"@renjunbase Iya juga ya, baru kepikiran, agak mirip rj cewek https://t.co/aAmVwc8Trf"
2021-06-30 11:58:29,1410206101103005697,RT @norenjpg: gitu deh https://t.co/lRlEagKbfB
